assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,66,100,100,1,56983,1,,0,0,-1,1,204.0,84,61,5,,0,3,1.0,1.0,0,Matt,1.0,7,0,31.9,240,114,322,False,76.6,311,133,526,,2020-09-27T16:00:17.085028Z,49,1,0,2,0,,56983.jpg,1.5,0,0,Ritchie,0.0,False,None,a,14,4,38.0,291,147,12,4190,3,9237,41,0.2,2.4,Ritchie,1
0,4,252,0,0,3,57145,None,,0,0,-3,3,55.1,244,59,None,,0,2,0.0,0.0,0,Federico,2.0,26,0,40.0,201,58,323,False,332.2,67,23,1381,Hamstring injury - Unknown return date,2021-01-15T18:00:24.432985Z,47,1,0,None,0,,57145.jpg,2.1,0,0,Fernández,0.7,False,None,i,14,4,14.0,358,131,34,96221,3,153208,1334,0.4,7.2,Fernández,2
0,0,142,0,0,2,58845,None,,0,0,0,0,16.2,345,125,None,,0,2,0.0,0.0,0,Ciaran,1.5,17,1,29.0,252,81,324,False,203.4,172,69,900,Calf injury - Unknown return date,2021-01-23T22:30:25.416448Z,45,0,0,None,0,,58845.jpg,2.6,0,0,Clark,0.3,False,None,i,14,4,69.0,224,64,26,54534,5,38829,1246,0.3,5.8,Clark,2
0,6,373,100,100,3,59735,None,,0,0,0,0,0.0,612,64,None,,0,1,2.7,2.7,1,Karl,2.7,34,0,57.4,110,2,325,False,572.8,6,2,1800,,2020-10-17T22:00:19.734313Z,50,0,0,None,1,,59735.jpg,3.4,0,74,Darlow,2.2,False,None,a,14,4,0.0,607,62,68,332308,208,234637,2419,0.5,13.6,Darlow,1
0,0,0,100,100,0,67089,None,,0,0,-2,2,0.0,593,62,None,,0,1,0.0,0.0,0,Martin,0.0,0,0,0.0,605,73,326,False,0.0,602,73,0,,2020-08-27T11:00:09.134616Z,48,0,0,None,0,,67089.jpg,0.0,0,0,Dubravka,0.2,False,None,a,14,4,0.0,586,59,0,7730,20,23262,91,0.0,0.0,Dubravka,0
0,0,0,0,0,0,77359,None,,0,0,-2,2,0.0,498,202,None,,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,523,202,327,False,0.0,516,202,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,None,0,,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,u,14,4,0.0,482,192,0,382,0,2670,1,0.0,0.0,Lejeune,0
0,0,119,100,100,1,101148,None,,0,0,-3,3,13.6,356,131,None,,0,2,0.3,0.3,1,Jamaal,0.3,20,0,27.7,257,83,328,False,171.4,203,80,942,,2020-11-21T15:00:21.748132Z,42,0,0,None,0,,101148.jpg,1.5,0,0,Lascelles,0.8,False,None,a,14,4,91.0,191,47,16,87472,170,275562,244,0.1,3.8,Lascelles,2
0,3,42,100,100,0,104547,None,,0,0,-1,1,16.9,342,46,None,,0,4,0.3,0.3,1,Dwight,0.3,3,1,11.4,355,45,329,False,37.4,366,42,82,,2020-08-27T12:30:12.628215Z,59,0,0,None,0,,104547.jpg,2.2,0,0,Gayle,0.0,False,None,a,14,4,64.0,236,46,13,5406,18,6159,43,0.1,2.2,Gayle,0
0,0,0,0,0,0,104953,None,,0,0,-3,3,0.0,621,251,None,,0,3,0.0,0.0,0,Christian,0.0,0,0,0.0,629,251,330,False,0.0,626,251,0,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,52,0,0,None,0,,104953.jpg,0.0,0,0,Atsu,0.0,False,None,u,14,4,0.0,619,251,0,927,0,6044,3,0.0,0.0,Atsu,0
0,0,15,0,0,0,106618,None,,0,0,-1,1,2.1,412,158,None,,0,2,0.0,0.0,0,Paul,0.3,2,0,1.6,442,167,331,False,13.6,416,164,151,Knock - Unknown return date,2021-01-24T00:00:20.325669Z,44,0,0,None,0,,106618.jpg,2.0,0,0,Dummett,0.0,False,None,i,14,4,0.0,512,204,4,1116,2,2096,23,0.1,0.9,Dummett,0
0,0,84,100,50,2,109528,None,,0,0,-3,3,76.9,211,48,None,,0,2,0.2,0.1,0,Javier,0.2,9,0,15.5,328,110,332,False,63.6,335,129,529,,2021-01-25T12:00:23.598461Z,42,0,0,None,0,,109528.jpg,2.4,0,0,Manquillo,0.2,False,None,a,14,4,14.0,354,130,17,19776,13,35015,76,0.0,4.0,Manquillo,1
1,0,58,100,100,0,111773,None,,0,0,-3,3,30.7,306,97,None,,0,2,0.2,0.2,0,Emil,0.2,12,0,10.8,357,131,333,False,72.0,318,122,377,,2020-10-02T09:30:18.851322Z,42,0,0,None,0,,111773.jpg,1.4,0,0,Krafth,0.1,False,None,a,14,4,6.0,382,145,7,2680,5,6385,23,0.0,1.7,Krafth,1
0,0,114,100,100,1,119471,None,,0,0,-1,1,6.5,389,146,4,,0,2,1.3,1.3,0,Fabian,1.3,17,0,23.1,285,95,334,False,180.4,191,76,951,,2020-10-03T21:30:19.369147Z,49,0,0,None,0,,119471.jpg,1.2,0,0,Schär,0.1,False,None,a,14,4,44.0,280,90,16,14541,33,11624,160,0.3,3.3,Schär,4
0,0,68,0,0,1,151119,None,,0,0,-2,2,41.8,278,81,None,,0,2,0.0,0.0,0,DeAndre,1.5,6,0,12.0,352,128,335,False,58.6,344,135,435,Steve Bruce confirmed on 23/1 Yedlin is currently unavailable to play for Newcastle due to a visa issue. - Unknown return date,2021-01-25T12:30:26.418178Z,43,0,0,None,0,,151119.jpg,2.2,0,0,Yedlin,0.4,False,None,n,14,4,20.0,332,116,13,35392,1,41744,1085,0.3,3.0,Yedlin,0
0,0,114,100,100,2,153127,None,,0,0,-3,3,67.8,224,137,None,,0,3,1.2,1.2,2,Isaac,1.2,22,0,30.6,246,115,336,False,156.0,215,86,1180,,2020-12-30T23:00:16.404951Z,47,0,0,None,0,,153127.jpg,1.5,0,0,Hayden,0.1,False,None,a,14,4,81.0,208,110,23,4760,6,8996,25,0.3,4.9,Hayden,6
0,0,0,0,0,0,155513,None,,0,0,-2,2,0.0,599,241,None,,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,611,241,337,False,0.0,608,241,0,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,48,0,0,None,0,,155513.jpg,0.0,0,0,Aarons,0.0,False,None,u,14,4,0.0,593,240,0,1553,0,6060,3,0.0,0.0,Aarons,0
1,2,89,100,100,3,170137,None,,0,0,-4,4,111.3,171,104,None,,0,3,0.3,0.3,1,Allan,0.3,11,1,32.6,237,113,338,False,125.4,253,106,627,,2020-11-27T12:00:23.892371Z,51,0,0,None,0,,170137.jpg,3.0,0,0,Saint-Maximin,2.4,False,None,a,14,4,89.0,195,103,30,308496,236,1589327,522,0.1,5.9,Saint-Maximin,0
1,4,181,None,None,2,179018,5,,0,0,-4,4,234.0,70,50,None,,0,3,2.7,2.7,9,Miguel,2.7,22,2,67.7,80,47,339,False,247.4,139,52,1095,,None,56,0,0,None,0,,179018.jpg,2.7,0,0,Almirón,0.4,False,None,a,14,4,195.0,95,52,48,42771,78,89001,201,0.5,8.6,Almirón,1
2,2,132,None,None,2,180974,None,,0,0,-3,3,125.3,159,24,None,,1,4,1.0,1.0,0,Joelinton Cássio,1.0,18,1,52.6,145,28,340,False,169.8,206,23,1038,,None,57,0,0,None,0,,180974.jpg,2.4,0,0,Apolinário de Lira,0.5,False,None,a,14,4,230.0,78,33,38,89850,44,89648,844,0.2,6.7,Joelinton,2
0,0,0,0,0,0,196118,None,,0,0,-2,2,0.0,601,76,None,,0,4,0.0,0.0,0,Yoshinori,0.0,0,0,0.0,613,77,341,False,0.0,610,74,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,None,0,,196118.jpg,0.0,0,0,Muto,0.1,False,None,u,14,4,0.0,596,77,0,5738,0,26938,6,0.0,0.0,Muto,0
0,0,0,0,0,0,232977,None,,0,0,-1,1,0.0,445,181,None,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,475,181,342,False,0.0,468,181,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,39,0,0,None,0,,232977.jpg,0.0,0,0,Watts,0.2,False,None,u,14,4,0.0,420,163,0,8201,0,18446,45,0.0,0.0,Watts,0
0,1,103,None,None,1,180135,4,,0,0,-3,3,94.8,195,121,3,,0,3,0.7,0.7,0,Sean,0.7,16,0,25.3,273,128,480,False,84.0,298,127,824,,None,47,0,0,None,0,,180135.jpg,1.8,0,0,Longstaff,0.1,False,None,a,14,4,76.0,212,112,21,8000,4,11901,81,0.1,4.5,Sean Longstaff,2
1,3,161,100,100,2,83314,None,,0,0,-4,4,66.7,225,138,None,,1,3,1.2,1.2,2,Jeff,1.2,17,2,33.1,235,111,485,False,184.4,187,75,1103,,2020-12-28T04:00:20.833909Z,46,0,0,None,0,,83314.jpg,3.2,0,0,Hendrick,1.8,False,None,a,14,4,83.0,204,108,45,532972,184,524085,1519,0.3,9.8,Hendrick,0
0,0,47,100,100,1,223175,None,,0,0,-1,1,35.6,297,162,None,,0,3,1.2,1.2,0,Matthew,1.2,8,0,7.0,380,172,487,False,32.6,377,163,376,,2020-09-11T17:30:09.532421Z,49,0,0,None,0,,223175.jpg,2.0,0,0,Longstaff,0.0,False,None,a,14,4,2.0,405,191,10,1290,2,3316,16,0.2,2.0,Matty Longstaff,0
0,0,0,None,None,0,81441,None,,0,0,-2,2,0.0,499,37,None,,0,1,0.0,0.0,0,Mark,0.0,0,0,0.0,524,60,488,False,0.0,517,60,0,,None,43,0,0,None,0,,81441.jpg,0.0,0,0,Gillespie,0.1,False,None,a,14,4,0.0,483,33,0,2346,6,5471,13,0.0,0.0,Gillespie,0
1,2,105,None,None,1,114243,None,,0,0,-1,1,111.2,172,105,2,,1,3,1.3,1.3,2,Jacob,1.3,16,1,36.3,220,102,497,False,144.0,225,92,736,,None,49,0,0,None,0,,114243.jpg,2.3,0,0,Murphy,0.1,False,None,a,14,4,108.0,172,92,30,8081,10,8505,49,0.3,6.1,Murphy,2
5,16,303,100,100,4,75115,None,,0,0,1,-1,196.2,92,9,None,,2,4,2.5,2.5,5,Callum,2.5,28,8,110.2,30,9,506,False,391.0,36,5,1597,,2020-12-30T00:30:20.110090Z,66,0,0,1,0,,75115.jpg,5.4,0,0,Wilson,18.7,False,None,a,14,4,517.0,23,10,97,3269218,5986,2593052,19088,0.4,14.7,Wilson,2
3,0,60,100,100,1,90105,3,,0,0,-4,4,98.3,188,117,None,,0,3,0.2,0.2,2,Ryan,0.2,10,0,19.9,303,142,507,False,44.0,356,156,410,,2020-12-27T01:00:21.816034Z,56,0,0,None,0,,90105.jpg,2.0,1,0,Fraser,0.2,False,None,a,14,4,60.0,248,128,20,15804,3,77453,36,0.0,3.6,Fraser,0
0,1,164,100,100,2,194799,None,,0,0,-3,3,163.6,119,23,None,,0,2,0.7,0.7,1,Jamal,0.7,27,0,36.1,222,70,513,False,176.8,196,77,1287,,2021-01-04T04:00:15.840780Z,42,0,0,None,0,,194799.jpg,1.5,0,0,Lewis,1.4,False,None,a,14,4,23.0,323,109,26,374905,362,411571,908,0.2,6.2,Lewis,4
0,0,3,None,None,0,215379,None,,0,0,0,0,0.3,434,196,None,,0,3,0.2,0.2,0,Elliot,0.2,0,0,0.2,464,196,602,False,0.0,563,214,3,,None,45,0,0,None,0,,215379.jpg,1.0,0,0,Anderson,0.0,False,None,a,14,4,2.0,399,186,1,2358,8,1683,26,0.0,0.2,Anderson,0
0,0,0,None,None,0,432927,None,,0,0,0,0,0.0,475,27,None,,0,1,0.0,0.0,0,Daniel,0.0,0,0,0.0,502,52,606,False,0.0,495,52,0,,None,40,0,0,None,0,,432927.jpg,0.0,0,0,Langley,0.1,False,None,a,14,4,0.0,452,22,0,8457,26,3886,25,0.0,0.0,Langley,0
0,0,40,100,100,1,195473,None,,0,0,0,0,86.6,205,34,None,,0,4,0.0,0.5,0,Rhian,1.0,9,0,23.5,282,39,262,False,37.0,368,43,652,,2020-11-16T15:00:22.173271Z,45,0,0,None,0,,195473.jpg,1.3,0,0,Brewster,7.7,False,None,a,15,49,115.0,164,43,19,1169921,4323,998066,5603,0.2,4.2,Brewster,0
0,3,46,100,100,0,18867,None,,0,0,-5,5,16.6,344,47,None,,0,4,0.2,0.7,0,Billy,1.2,4,2,16.6,323,43,343,False,68.0,323,39,235,,2021-01-11T16:00:23.998693Z,55,0,0,1,0,,18867.jpg,2.6,0,0,Sharp,0.1,False,None,a,15,49,83.0,205,44,18,11196,33,25477,43,0.2,3.3,Sharp,1
1,6,192,100,100,5,27436,None,,0,0,-3,3,142.2,138,20,None,,1,4,1.4,1.9,0,David,2.4,18,5,76.5,67,19,344,False,248.2,138,14,1101,,2020-10-11T23:30:11.810506Z,52,0,0,None,0,,27436.jpg,3.3,0,0,McGoldrick,2.1,False,None,a,15,49,375.0,39,19,56,300873,2526,225378,2210,0.5,10.8,McGoldrick,2
0,2,234,None,None,0,40386,None,,0,0,-4,4,135.1,146,33,None,,0,2,0.0,0.5,0,Chris,1.0,31,0,53.0,140,35,345,False,294.8,102,39,1549,,None,46,0,0,None,0,,40386.jpg,1.5,0,0,Basham,0.6,False,None,a,15,49,100.0,178,41,28,35140,35,133044,183,0.2,6.1,Basham,1
2,1,156,100,100,1,47247,2,,0,0,-4,4,249.4,62,44,2,,0,3,1.2,1.7,0,John,2.2,19,0,46.0,170,88,346,False,136.2,234,97,964,,2020-10-15T01:00:17.482739Z,56,0,0,None,0,,47247.jpg,2.3,0,0,Fleck,0.1,False,None,a,15,49,75.0,215,113,30,9509,16,39026,32,0.4,5.4,Fleck,1
0,0,177,100,100,0,63426,None,,0,0,-5,5,101.1,184,43,None,,0,2,-0.4,0.1,0,Enda,0.6,28,0,42.5,186,50,347,False,224.2,158,62,1350,,2021-01-09T23:30:21.018173Z,50,0,0,None,0,,63426.jpg,1.2,0,0,Stevens,1.0,False,None,a,15,49,99.0,180,42,18,20171,11,302141,124,0.1,3.6,Stevens,3
0,0,0,0,0,0,74854,None,,0,0,-2,2,0.0,497,36,None,,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,522,59,348,False,0.0,515,59,0,Not included in Sheffield United's 25-man Premier League squad,2020-10-20T22:30:19.092875Z,43,0,0,None,0,,74854.jpg,0.0,0,0,Moore,0.1,False,None,u,15,49,0.0,481,32,0,1771,0,12839,19,0.0,0.0,Moore,0
0,0,109,None,None,1,79934,1,,0,0,-4,4,210.9,78,57,1,,0,3,0.2,0.7,0,Oliver,1.2,15,0,34.0,231,110,349,False,115.6,262,110,717,,None,46,0,0,2,0,,79934.jpg,1.4,0,0,Norwood,0.1,False,None,a,15,49,14.0,357,171,18,10430,8,41499,52,0.3,3.9,Norwood,3
0,0,0,None,None,0,82143,None,,0,0,-2,2,0.0,500,38,None,,0,1,-1.0,-0.5,0,Wes,0.0,0,0,0.0,525,61,350,False,0.0,518,61,0,,None,43,0,0,None,0,,82143.jpg,0.0,0,0,Foderingham,0.1,False,None,a,15,49,0.0,484,34,0,2144,13,7523,19,0.0,0.0,Foderingham,0
1,0,170,100,100,0,82691,None,,0,0,-6,6,190.1,96,20,None,,0,2,-0.6,-0.1,0,George,0.4,27,0,55.4,125,30,351,False,187.8,185,72,1440,,2021-01-09T23:30:21.038430Z,49,0,0,None,0,,82691.jpg,1.6,0,0,Baldock,0.9,False,None,a,15,49,174.0,106,11,25,46557,14,300215,184,0.1,5.1,Baldock,2
1,0,70,75,75,0,83427,None,,0,0,-3,3,11.6,367,137,None,,0,2,-0.6,-0.2,0,Jack,0.2,10,0,13.4,342,121,352,False,87.8,294,114,605,Knock - 75% chance of playing,2021-01-04T11:00:18.039814Z,42,0,0,None,0,,83427.jpg,1.6,0,0,Robinson,0.1,False,None,d,15,49,35.0,295,98,13,9809,0,17595,37,0.0,3.1,Jack Robinson,2
0,1,200,0,0,1,108416,None,,0,0,-3,3,22.1,329,114,None,,0,2,0.0,0.0,0,John,2.0,31,0,37.1,219,69,353,False,292.6,103,40,1541,Suspended until 30 Jan,2021-01-18T00:00:24.452251Z,47,0,0,None,0,,108416.jpg,1.2,1,0,Egan,2.0,False,None,s,15,49,57.0,251,75,22,36708,6,929168,729,0.4,4.7,Egan,5
0,0,19,0,0,0,146610,None,,0,0,-3,3,2.5,410,157,None,,0,2,0.0,0.0,0,Jack,0.0,3,0,4.3,410,154,354,False,40.2,362,139,180,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,47,0,0,None,0,,146610.jpg,1.5,0,0,O'Connell,0.1,False,None,i,15,49,0.0,574,212,3,3947,3,45518,20,0.0,0.6,O'Connell,0
1,0,102,100,100,2,153723,3,,0,0,-6,6,243.6,65,46,None,,0,3,-0.2,0.3,0,John,0.8,17,0,54.7,132,72,355,False,131.0,243,101,945,,2020-12-20T15:00:18.097245Z,49,0,1,4,0,,153723.jpg,1.4,1,0,Lundstram,1.5,False,None,a,15,49,173.0,107,60,20,41785,5,733479,293,0.2,4.1,Lundstram,4
0,0,112,25,25,1,167878,4,,0,0,-2,2,169.4,114,79,None,,0,3,0.1,0.2,0,Ben,1.4,13,0,35.8,223,104,356,False,127.6,248,105,765,Knock - 25% chance of playing,2021-01-18T00:00:24.492942Z,48,0,0,None,0,,167878.jpg,1.6,0,0,Osborn,0.0,False,None,d,15,49,59.0,249,129,19,1510,2,3086,17,0.3,4.0,Osborn,1
1,2,62,25,25,0,169432,None,,0,0,-4,4,129.6,153,23,None,,0,4,-0.2,-0.1,0,Oliver,0.0,17,1,60.0,102,24,357,False,132.6,239,28,821,Knock - 25% chance of playing,2020-12-27T18:30:27.946657Z,56,0,0,None,0,,169432.jpg,2.2,0,0,McBurnie,0.2,False,None,d,15,49,342.0,47,24,28,16438,9,55232,35,0.0,5.0,McBurnie,1
0,0,9,75,75,0,178304,None,,0,0,-2,2,34.3,302,44,None,,0,4,-0.1,0.2,0,Lys,0.8,5,0,8.9,365,47,359,False,10.8,430,48,199,Knock - 75% chance of playing,2021-01-26T14:00:24.757109Z,58,0,0,None,0,,178304.jpg,1.3,0,0,Mousset,0.1,False,None,d,15,49,45.0,279,49,8,4341,8,30155,40,0.1,1.4,Mousset,0
1,1,148,0,0,0,207189,None,,0,0,-1,1,168.9,116,81,None,,0,3,0.0,0.0,0,Sander,0.0,19,1,47.0,164,86,360,False,175.8,199,80,1015,Hamstring injury - Expected back 20 Mar,2020-12-17T23:30:24.386199Z,49,0,0,3,0,,207189.jpg,2.2,0,0,Berge,0.1,False,None,i,15,49,126.0,151,81,29,22861,2,29466,41,0.0,5.9,Berge,4
1,0,48,100,100,1,197937,None,,0,0,-2,2,152.1,133,88,None,,0,3,-0.4,0.1,0,Oliver,0.6,11,0,46.6,167,87,424,False,56.2,347,150,737,,2021-01-04T11:00:18.215618Z,43,0,0,None,0,,197937.jpg,1.7,0,0,Burke,1.9,False,None,a,15,49,263.0,60,33,20,323718,721,264059,3704,0.1,4.7,Burke,2
0,0,0,0,0,0,49083,None,,0,0,0,0,0.0,611,245,None,,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,623,245,477,False,0.0,620,245,0,Joined Nottingham Forest on loan until the end of the season on 28/8. - Expected back 01 Jul,2020-08-29T10:00:06.979778Z,50,0,0,None,0,,49083.jpg,0.0,0,0,Freeman,0.0,False,None,u,15,49,0.0,606,245,0,682,0,848,1,0.0,0.0,Freeman,0
0,2,300,None,None,1,225321,None,,0,0,-4,4,10.0,375,1,None,,0,1,1.6,2.1,0,Aaron,2.6,32,0,44.4,177,9,483,False,430.2,22,9,1710,,None,46,0,0,None,0,,225321.jpg,2.5,0,64,Ramsdale,1.9,False,None,a,15,49,4.0,394,1,47,88516,185,443478,428,0.6,10.2,Ramsdale,1
0,3,173,100,100,1,199598,5,,0,0,-2,2,132.5,149,35,None,,1,2,1.4,1.9,0,Ethan,2.4,20,0,38.5,209,62,509,False,219.6,162,64,1060,,2020-11-22T16:30:20.541844Z,43,0,0,None,0,,199598.jpg,2.0,0,0,Ampadu,0.5,False,None,a,15,49,31.0,304,103,26,37779,174,64757,219,0.6,6.0,Ampadu,1
0,0,53,None,None,1,226182,None,,0,0,-2,2,43.7,275,78,None,,0,2,0.4,0.9,0,Jayden,1.4,6,1,25.2,276,93,510,False,82.6,300,117,306,,None,43,0,0,None,0,,226182.jpg,3.5,0,0,Bogle,0.1,False,None,a,15,49,126.0,150,30,14,6101,23,9807,36,0.3,3.3,Bogle,1
0,0,29,100,100,0,155197,None,,0,0,-2,2,10.5,373,141,None,,0,2,-1.0,-0.5,0,Max,0.0,8,0,11.4,354,129,511,False,70.6,320,124,413,,2020-10-18T13:30:20.599498Z,43,0,0,None,0,,155197.jpg,1.2,0,0,Lowe,0.1,False,None,a,15,49,33.0,302,102,7,2386,4,5528,8,0.0,1.6,Lowe,1
0,0,20,100,100,0,7645,None,,0,0,-1,1,1.0,421,165,None,,0,2,-0.8,-0.3,0,Phil,0.2,6,0,1.9,434,164,529,False,17.4,407,160,142,,2021-01-11T16:00:24.585871Z,39,0,0,None,0,,7645.jpg,0.3,0,0,Jagielka,0.5,False,None,a,15,49,0.0,414,157,1,60910,150,46078,155,0.1,0.3,Jagielka,1
0,0,0,None,None,0,194126,None,,0,0,0,0,0.0,465,21,None,,0,1,-1.0,-0.5,0,Michael,0.0,0,0,0.0,493,47,580,False,0.0,486,47,0,,None,40,0,0,None,0,,194126.jpg,0.0,0,0,Verrips,0.4,False,None,a,15,49,0.0,442,16,0,38533,122,17011,95,0.0,0.0,Verrips,0
0,0,29,100,100,0,109638,None,,0,0,-1,1,15.5,346,126,None,,0,2,-0.8,-0.3,0,Kean,0.2,3,0,5.1,399,150,603,False,31.8,379,148,175,,2020-12-14T01:00:20.865462Z,39,0,0,None,0,,109638.jpg,1.3,0,0,Bryan,0.2,False,None,a,15,49,4.0,388,148,4,36881,115,23967,125,0.1,1.0,Bryan,0
0,0,3,None,None,0,487836,None,,0,0,0,0,0.1,437,60,None,,0,4,-0.8,-0.3,0,Antwoine,0.2,0,0,1.8,436,56,618,False,0.0,585,67,10,,None,45,0,0,None,0,,487836.jpg,1.0,0,0,Hackford,0.0,False,None,a,15,49,18.0,340,55,1,4645,58,2529,50,0.0,0.2,Hackford,0
3,2,126,100,100,5,20467,None,,0,0,-2,2,180.7,104,73,None,,0,3,2.5,2.0,2,Theo,2.5,19,2,62.7,95,55,148,False,188.8,184,74,1182,,2020-10-17T16:00:16.939415Z,58,0,0,None,0,,20467.jpg,3.7,0,0,Walcott,0.7,False,None,a,16,20,261.0,61,34,55,161414,142,135781,1577,0.4,9.5,Walcott,0
0,0,21,None,None,1,20452,None,,0,0,-4,4,6.4,390,54,None,,0,4,0.5,0.0,0,Shane,0.5,6,0,3.4,416,54,361,False,9.8,431,49,201,,None,51,0,0,None,0,,20452.jpg,1.1,0,0,Long,0.6,False,None,a,16,20,19.0,338,54,12,55371,246,118040,343,0.1,2.4,Long,0
0,2,246,100,0,7,40146,2,,0,0,0,0,162.1,121,25,2,,0,2,2.5,0.0,0,Ryan,2.5,19,0,42.1,189,53,362,False,182.2,189,74,1518,,2021-01-16T22:30:18.481829Z,50,0,0,None,0,,40146.jpg,3.2,0,0,Bertrand,0.8,False,None,a,16,20,79.0,209,55,54,93662,107,141163,569,0.5,10.8,Bertrand,5
0,7,341,100,100,7,58376,None,,0,0,2,-2,0.0,580,59,None,,1,1,2.8,2.3,1,Alex,2.8,24,0,41.9,190,11,363,False,417.6,25,11,1620,,2021-01-03T19:30:22.183417Z,47,0,0,None,0,,58376.jpg,4.1,0,50,McCarthy,19.2,False,None,a,16,20,0.0,570,55,73,1208632,2591,1318155,5600,0.6,15.5,McCarthy,1
1,4,205,0,0,6,78056,None,,0,0,0,0,191.7,95,67,None,,0,3,0.0,0.0,0,Oriol,0.8,16,1,57.0,112,61,364,False,284.0,111,38,1305,Calf injury - Expected back 30 Jan,2021-01-04T23:00:21.127542Z,45,0,0,None,0,,78056.jpg,2.8,0,0,Romeu Vidal,2.8,False,None,i,16,20,94.0,189,101,42,492353,27,595719,5586,0.2,9.3,Oriol Romeu,5
0,0,56,100,100,1,83283,None,,0,0,-1,1,53.6,252,150,3,,0,3,0.2,-0.3,1,Nathan,0.2,5,1,21.2,296,138,365,False,69.0,322,138,419,,2020-12-23T15:30:21.173975Z,64,0,0,None,0,,83283.jpg,1.9,0,0,Redmond,0.2,False,None,a,16,20,91.0,192,102,19,22079,24,71326,29,0.0,3.0,Redmond,0
3,13,286,100,100,6,84939,None,,1,-1,-1,1,161.4,122,15,None,,1,4,3.2,2.7,2,Danny,3.2,15,7,100.7,36,12,366,False,386.2,39,6,1128,,2021-01-14T16:00:22.167416Z,84,0,0,1,0,,84939.jpg,5.4,0,0,Ings,7.6,False,None,a,16,20,460.0,32,16,75,1344933,10497,2448569,4018,0.4,8.9,Ings,1
0,6,180,None,None,4,88900,None,,0,0,-4,4,50.3,261,69,None,,1,2,4.8,4.3,1,Jack,4.8,14,0,27.7,258,84,367,False,197.6,179,71,765,,None,46,0,0,None,0,,88900.jpg,3.7,0,0,Stephens,0.4,False,None,a,16,20,27.0,312,105,33,26798,542,37893,370,1.0,7.2,Stephens,1
2,3,217,100,100,7,91047,None,,0,0,0,0,243.1,66,47,None,,1,3,3.5,3.0,8,Stuart,3.5,16,3,67.2,82,49,368,False,277.0,115,40,1304,,2020-12-23T15:30:21.193610Z,55,0,0,None,0,,91047.jpg,3.9,0,0,Armstrong,0.4,False,None,a,16,20,153.0,126,68,62,94352,236,94501,311,0.6,11.3,Armstrong,0
0,3,282,0,0,5,93100,None,,0,0,2,-2,45.3,271,76,None,,1,2,0.0,0.0,0,Jannik,0.0,13,3,56.1,119,29,369,False,366.2,51,13,1125,Knee injury - Expected back 02 Feb,2020-12-23T15:30:21.206278Z,47,0,0,None,0,,93100.jpg,4.8,0,0,Vestergaard,3.4,False,None,i,16,20,149.0,130,22,63,1397409,121,1265957,3633,0.0,13.4,Vestergaard,0
5,8,395,100,100,8,101178,1,,0,0,1,-1,509.3,8,7,1,,3,3,4.0,3.5,5,James,4.0,24,4,110.9,28,19,370,False,473.2,15,7,1710,,2020-11-10T18:00:23.245513Z,61,0,0,2,0,,101178.jpg,4.5,0,0,Ward-Prowse,10.1,False,None,a,16,20,128.0,149,80,86,1976283,2459,1557841,14613,0.7,14.1,Ward-Prowse,3
0,0,0,0,0,0,107265,None,,0,0,-2,2,0.0,503,41,None,,0,1,0.0,0.0,0,Angus,0.0,0,0,0.0,528,64,371,False,0.0,521,64,0,Joined Stoke City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T22:00:21.540087Z,43,0,0,None,0,,107265.jpg,0.0,0,0,Gunn,0.1,False,None,u,16,20,0.0,487,37,0,2885,0,18005,15,0.0,0.0,Gunn,0
